invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,dtme,tme,payment_method,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,month_num,quarter
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57:00,Ewallet,291.0,4.7619,305.5499847225008,9.4,afternoon,Friday,January,1,2019Q1
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43:00,Cash,39.48,4.7619,41.4539979273001,6.5,evening,Tuesday,February,2,2019Q1
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11:00,Credit card,34.81,4.7619,36.550498172475095,7.0,morning,Monday,January,1,2019Q1
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46:00,Ewallet,295.92,4.7619,310.7159844642008,7.1,afternoon,Wednesday,January,1,2019Q1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22:00,Ewallet,42.96,4.7619,45.10799774460011,6.6,afternoon,Wednesday,February,2,2019Q1
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20:00,Ewallet,138.48,4.7619,145.40399272980034,4.9,evening,Thursday,January,1,2019Q1
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00,Credit card,98.2,4.7619,103.10999484450026,6.4,afternoon,Tuesday,January,1,2019Q1
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59:00,Credit card,129.66,4.7619,136.14299319285033,8.0,morning,Tuesday,January,1,2019Q1
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59:00,Cash,635.6,4.7619,667.3799666310017,4.3,evening,Wednesday,January,1,2019Q1
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00,Cash,145.76,4.7619,153.04799234760037,6.1,afternoon,Wednesday,March,3,2019Q1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36:00,Cash,201.3,4.7619,211.36498943175053,7.5,morning,Friday,February,2,2019Q1
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38:00,Cash,631.71,4.7619,663.2954668352266,6.7,afternoon,Friday,January,1,2019Q1
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39:00,Ewallet,385.28,4.7619,404.543979772801,5.2,evening,Tuesday,March,3,2019Q1
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44:00,Cash,486.3,4.7619,510.6149744692513,8.8,afternoon,Monday,March,3,2019Q1
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56:00,Cash,513.66,4.7619,539.3429730328513,9.5,afternoon,Sunday,February,2,2019Q1
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42:00,Cash,473.4,4.7619,497.0699751465012,7.6,afternoon,Wednesday,January,1,2019Q1
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45:00,Cash,436.85,4.7619,458.6924770653762,6.6,evening,Tuesday,January,1,2019Q1
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26:00,Ewallet,108.16,4.7619,113.56799432160028,6.9,evening,Tuesday,January,1,2019Q1
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46:00,Ewallet,248.76,4.7619,261.19798694010063,4.3,evening,Sunday,January,1,2019Q1
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:38:00,Credit card,626.22,4.7619,657.5309671234517,7.8,evening,Tuesday,February,2,2019Q1
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18:00,Ewallet,975.0,4.7619,1023.7499488125026,8.0,evening,Saturday,January,1,2019Q1
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23:00,Ewallet,483.28,4.7619,507.4439746278012,9.6,afternoon,Thursday,February,2,2019Q1
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11:00,Credit card,96.96,4.7619,101.80799490960024,4.3,evening,Wednesday,March,3,2019Q1
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57:00,Credit card,197.7,4.7619,207.5849896207505,5.0,evening,Wednesday,February,2,2019Q1
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18:00,Cash,724.23,4.7619,760.4414619779269,9.2,morning,Sunday,January,1,2019Q1
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40:00,Cash,795.51,4.7619,835.2854582357271,6.3,afternoon,Saturday,March,3,2019Q1
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06:00,Cash,502.39,4.7619,527.5094736245263,8.9,afternoon,Friday,March,3,2019Q1
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48:00,Ewallet,172.0,4.7619,180.59999097000045,7.6,evening,Thursday,January,1,2019Q1
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13:00,Cash,68.98,4.7619,72.42899637855018,4.8,evening,Monday,January,1,2019Q1
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37:00,Ewallet,124.96,4.7619,131.20799343960033,9.1,evening,Sunday,January,1,2019Q1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59:00,Ewallet,77.1,4.7619,80.95499595225019,6.1,evening,Thursday,January,1,2019Q1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18:00,Cash,483.72,4.7619,507.90597460470127,9.1,evening,Thursday,February,2,2019Q1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52:00,Ewallet,302.12,4.7619,317.2259841387008,8.3,afternoon,Tuesday,March,3,2019Q1
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14:00,Ewallet,698.67,4.7619,733.6034633198268,7.2,afternoon,Tuesday,February,2,2019Q1
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50:00,Ewallet,124.65,4.7619,130.88249345587533,6.0,afternoon,Monday,February,2,2019Q1
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36:00,Ewallet,789.6,4.7619,829.0799585460021,8.5,morning,Thursday,January,1,2019Q1
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33:00,Credit card,178.4,4.7619,187.31999063400048,6.6,evening,Wednesday,February,2,2019Q1
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06:00,Ewallet,500.22,4.7619,525.2309737384513,4.5,evening,Thursday,March,3,2019Q1
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47:00,Credit card,35.82,4.7619,37.610998119450095,8.1,afternoon,Saturday,January,1,2019Q1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34:00,Credit card,136.14,4.7619,142.94699285265034,7.2,afternoon,Sunday,February,2,2019Q1
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04:00,Credit card,104.88,4.7619,110.12399449380028,6.1,afternoon,Friday,January,1,2019Q1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:42:00,Cash,178.92,4.7619,187.86599060670045,7.1,evening,Saturday,February,2,2019Q1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28:00,Cash,815.67,4.7619,856.4534571773271,5.1,afternoon,Friday,January,1,2019Q1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45:00,Credit card,132.36,4.7619,138.97799305110036,7.9,afternoon,Monday,March,3,2019Q1
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10:00,Cash,257.39,4.7619,270.25948648702564,7.4,evening,Friday,January,1,2019Q1
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53:00,Ewallet,93.36,4.7619,98.02799509860024,7.4,evening,Monday,February,2,2019Q1
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24:00,Cash,228.0,4.7619,239.3999880300006,6.6,afternoon,Wednesday,February,2,2019Q1
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42:00,Credit card,166.71,4.7619,175.04549124772544,5.9,morning,Tuesday,January,1,2019Q1
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49:00,Credit card,697.4,4.7619,732.2699633865018,8.9,evening,Tuesday,March,3,2019Q1
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33:00,Ewallet,389.04,4.7619,408.49197957540105,6.8,afternoon,Saturday,March,3,2019Q1
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54:00,Cash,365.26,4.7619,383.52298082385096,9.3,morning,Saturday,March,3,2019Q1
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23:00,Credit card,89.28,4.7619,93.74399531280024,4.4,evening,Friday,March,3,2019Q1
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33:00,Ewallet,168.0,4.7619,176.39999118000043,4.8,evening,Thursday,February,2,2019Q1
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00,Ewallet,19.7,4.7619,20.68499896575005,9.5,morning,Friday,February,2,2019Q1
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38:00,Ewallet,531.16,4.7619,557.7179721141014,8.9,morning,Thursday,January,1,2019Q1
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03:00,Ewallet,53.72,4.7619,56.40599717970014,6.4,evening,Friday,March,3,2019Q1
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39:00,Credit card,819.5,4.7619,860.4749569762521,6.0,afternoon,Sunday,March,3,2019Q1
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59:00,Credit card,568.4,4.7619,596.8199701590014,8.1,afternoon,Saturday,March,3,2019Q1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26:00,Ewallet,587.6,4.7619,616.9799691510016,9.0,afternoon,Tuesday,January,1,2019Q1
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22:00,Ewallet,732.48,4.7619,769.1039615448019,6.0,evening,Saturday,January,1,2019Q1
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32:00,Cash,845.64,4.7619,887.9219556039021,9.8,morning,Wednesday,March,3,2019Q1
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41:00,Cash,389.27,4.7619,408.733479563326,8.5,afternoon,Saturday,March,3,2019Q1
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20:00,Ewallet,84.83,4.7619,89.07149554642521,8.8,afternoon,Monday,January,1,2019Q1
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33:00,Ewallet,143.26,4.7619,150.42299247885038,8.8,afternoon,Tuesday,February,2,2019Q1
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29:00,Ewallet,75.38,4.7619,79.1489960425502,9.5,afternoon,Wednesday,February,2,2019Q1
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19:00,Credit card,253.36,4.7619,266.02798669860067,5.6,evening,Wednesday,January,1,2019Q1
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33:00,Cash,38.42,4.7619,40.3409979829501,8.6,evening,Saturday,February,2,2019Q1
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07:00,Credit card,652.3,4.7619,684.9149657542516,5.2,evening,Tuesday,January,1,2019Q1
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43:00,Credit card,52.65,4.7619,55.282497235875134,5.8,afternoon,Wednesday,January,1,2019Q1
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28:00,Credit card,110.61,4.7619,116.14049419297528,8.0,evening,Tuesday,March,3,2019Q1
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44:00,Cash,568.61,4.7619,597.0404701479765,9.0,evening,Tuesday,January,1,2019Q1
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00,Ewallet,89.28,4.7619,93.74399531280024,4.1,morning,Thursday,March,3,2019Q1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00,Credit card,136.4,4.7619,143.21999283900035,8.6,morning,Sunday,February,2,2019Q1
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30:00,Ewallet,174.2,4.7619,182.90999085450045,7.0,afternoon,Friday,February,2,2019Q1
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05:00,Ewallet,366.4,4.7619,384.7199807640009,8.4,afternoon,Thursday,January,1,2019Q1
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30:00,Ewallet,254.61,4.7619,267.3404866329757,7.4,evening,Friday,January,1,2019Q1
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18:00,Credit card,778.32,4.7619,817.235959138202,6.2,afternoon,Saturday,March,3,2019Q1
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28:00,Ewallet,285.92,4.7619,300.2159849892008,4.9,afternoon,Sunday,February,2,2019Q1
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52:00,Cash,579.12,4.7619,608.0759695962015,4.5,morning,Friday,January,1,2019Q1
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24:00,Ewallet,188.5,4.7619,197.92499010375047,5.6,evening,Wednesday,February,2,2019Q1
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19:00,Ewallet,221.56,4.7619,232.63798836810057,8.0,afternoon,Monday,March,3,2019Q1
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00,Credit card,772.0,4.7619,810.599959470002,5.6,morning,Monday,February,2,2019Q1
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12:00,Credit card,721.3,4.7619,757.3649621317518,4.2,afternoon,Thursday,January,1,2019Q1
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48:00,Ewallet,511.04,4.7619,536.5919731704014,9.9,evening,Sunday,January,1,2019Q1
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07:00,Ewallet,53.45,4.7619,56.12249719387514,7.6,morning,Tuesday,March,3,2019Q1
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48:00,Credit card,222.0,4.7619,233.09998834500055,6.6,afternoon,Sunday,January,1,2019Q1
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40:00,Ewallet,763.68,4.7619,801.8639599068019,4.7,evening,Tuesday,March,3,2019Q1
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30:00,Credit card,228.18,4.7619,239.5889880205506,9.8,evening,Saturday,January,1,2019Q1
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59:00,Cash,82.14,4.7619,86.24699568765021,6.3,afternoon,Wednesday,February,2,2019Q1
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51:00,Cash,382.56,4.7619,401.687979915601,7.9,evening,Saturday,March,3,2019Q1
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24:00,Cash,68.58,4.7619,72.00899639955017,7.7,evening,Tuesday,January,1,2019Q1
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58:00,Ewallet,382.16,4.7619,401.267979936601,4.5,morning,Tuesday,February,2,2019Q1
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01:00,Credit card,601.09,4.7619,631.1444684427765,8.0,evening,Wednesday,February,2,2019Q1
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50:00,Ewallet,475.93,4.7619,499.7264750136762,5.7,evening,Sunday,February,2,2019Q1
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22:00,Credit card,52.42,4.7619,55.04099724795014,6.3,morning,Wednesday,February,2,2019Q1
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46:00,Cash,131.3,4.7619,137.86499310675035,6.0,evening,Thursday,January,1,2019Q1
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08:00,Credit card,144.3,4.7619,151.51499242425038,8.0,evening,Tuesday,January,1,2019Q1
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02:00,Credit card,457.17,4.7619,480.0284759985762,4.2,evening,Tuesday,March,3,2019Q1
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:07:00,Cash,93.38,4.7619,98.04899509755025,9.6,afternoon,Thursday,January,1,2019Q1
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52:00,Cash,126.25,4.7619,132.56249337187532,6.1,evening,Wednesday,March,3,2019Q1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32:00,Ewallet,790.83,4.7619,830.3714584814271,5.6,evening,Thursday,January,1,2019Q1
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24:00,Cash,174.4,4.7619,183.11999084400043,8.3,evening,Tuesday,February,2,2019Q1
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06:00,Ewallet,379.04,4.7619,397.991980100401,7.8,evening,Monday,February,2,2019Q1
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14:00,Credit card,30.62,4.7619,32.15099839245008,4.1,afternoon,Tuesday,February,2,2019Q1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36:00,Cash,352.08,4.7619,369.6839815158009,8.8,evening,Sunday,March,3,2019Q1
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08:00,Ewallet,50.8,4.7619,53.33999733300013,4.1,afternoon,Sunday,February,2,2019Q1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09:00,Credit card,522.06,4.7619,548.1629725918513,9.0,evening,Monday,February,2,2019Q1
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33:00,Ewallet,575.12,4.7619,603.8759698062015,5.5,morning,Tuesday,February,2,2019Q1
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18:00,Credit card,54.95,4.7619,57.697497115125145,9.3,morning,Wednesday,January,1,2019Q1
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55:00,Credit card,181.41,4.7619,190.48049047597547,5.6,morning,Monday,January,1,2019Q1
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15:00,Ewallet,412.37,4.7619,432.9884783505761,9.7,afternoon,Thursday,January,1,2019Q1
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06:00,Credit card,46.41,4.7619,48.73049756347512,4.0,evening,Sunday,March,3,2019Q1
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21:00,Credit card,274.2,4.7619,287.9099856045007,9.2,evening,Friday,February,2,2019Q1
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48:00,Credit card,973.7,4.7619,1022.3849488807524,4.9,afternoon,Tuesday,January,1,2019Q1
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52:00,Credit card,648.2,4.7619,680.6099659695017,9.3,afternoon,Wednesday,February,2,2019Q1
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28:00,Credit card,93.22,4.7619,97.88099510595023,6.6,afternoon,Tuesday,February,2,2019Q1
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26:00,Ewallet,54.36,4.7619,57.07799714610014,4.3,evening,Friday,March,3,2019Q1
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24:00,Cash,60.87,4.7619,63.91349680432516,5.5,afternoon,Thursday,January,1,2019Q1
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15:00,Cash,244.9,4.7619,257.14498714275067,8.1,afternoon,Friday,February,2,2019Q1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00,Credit card,92.78,4.7619,97.41899512905024,9.8,morning,Friday,March,3,2019Q1
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38:00,Ewallet,433.45,4.7619,455.1224772438761,9.4,evening,Monday,February,2,2019Q1
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45:00,Ewallet,138.06,4.7619,144.96299275185035,7.9,evening,Saturday,January,1,2019Q1
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30:00,Ewallet,241.6,4.7619,253.67998731600065,5.1,evening,Sunday,March,3,2019Q1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23:00,Ewallet,471.73,4.7619,495.31647523417627,6.9,afternoon,Saturday,March,3,2019Q1
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27:00,Cash,440.64,4.7619,462.6719768664011,8.0,morning,Monday,March,3,2019Q1
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12:00,Cash,680.31,4.7619,714.3254642837267,8.0,morning,Saturday,February,2,2019Q1
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36:00,Cash,309.88,4.7619,325.3739837313008,4.2,evening,Sunday,March,3,2019Q1
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41:00,Credit card,186.36,4.7619,195.67799021610048,8.5,evening,Wednesday,January,1,2019Q1
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12:00,Cash,200.92,4.7619,210.9659894517005,9.0,evening,Tuesday,January,1,2019Q1
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00,Cash,17.75,4.7619,18.637499068125045,8.6,morning,Monday,January,1,2019Q1
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00,Ewallet,621.8,4.7619,652.8899673555015,6.0,morning,Thursday,January,1,2019Q1
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38:00,Ewallet,86.0,4.7619,90.29999548500022,6.2,afternoon,Friday,March,3,2019Q1
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06:00,Credit card,402.6,4.7619,422.72997886350106,5.0,evening,Sunday,February,2,2019Q1
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52:00,Credit card,324.85,4.7619,341.0924829453759,6.5,afternoon,Friday,February,2,2019Q1
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,95.15,4.7619,99.90749500462525,6.0,afternoon,Friday,March,3,2019Q1
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57:00,Cash,388.96,4.7619,408.407979579601,5.0,morning,Thursday,January,1,2019Q1
